datetime,open,high,low,close,volume,iv,oi,spot,strike
2021-02-23 10:36:00,160.55,160.55,160.55,160.55,50,46.628917,250,14869.6,15000.0
2021-02-23 10:37:00,160.55,160.55,160.55,160.55,0,46.628917,250,14864.85,15000.0
2021-02-23 10:38:00,160.55,160.55,160.55,160.55,0,46.628917,250,14865.0,15000.0
2021-02-23 10:39:00,160.55,160.55,160.55,160.55,0,46.628917,250,14871.0,15000.0
2021-02-23 10:40:00,160.55,160.55,160.55,160.55,0,46.628917,250,14889.75,15000.0
2021-02-23 10:41:00,160.55,160.55,160.55,160.55,0,46.628917,250,14872.6499,15000.0
2021-02-23 10:42:00,160.55,160.55,160.55,160.55,0,46.628917,250,14896.0,15000.0
2021-02-23 10:43:00,160.55,160.55,160.55,160.55,0,46.628917,250,14890.0,15000.0
2021-02-23 10:44:00,160.55,160.55,160.55,160.55,0,46.628917,250,14893.95,15000.0
2021-02-23 10:45:00,160.55,160.55,160.55,160.55,0,46.628917,250,14886.0499,15000.0
2021-02-23 10:46:00,160.55,160.55,160.55,160.55,0,46.628917,250,14890.5,15000.0
2021-02-23 10:47:00,160.55,160.55,160.55,160.55,0,46.628917,250,14860.0,15000.0
2021-02-23 10:48:00,160.55,160.55,160.55,160.55,0,46.628917,250,14844.3999,15000.0
2021-02-23 10:49:00,160.55,160.55,160.55,160.55,0,46.628917,250,14816.6,15000.0
2021-02-23 10:50:00,160.55,160.55,160.55,160.55,0,46.628917,250,14831.7999,15000.0
2021-02-23 10:51:00,160.55,160.55,160.55,160.55,0,46.628917,250,14839.85,15000.0
2021-02-23 10:52:00,160.55,160.55,160.55,160.55,0,46.628917,250,14798.1,15000.0
2021-02-23 10:53:00,160.55,160.55,160.55,160.55,0,46.628917,250,14795.8999,15000.0
2021-02-23 10:54:00,160.55,160.55,160.55,160.55,0,46.628917,250,14830.0,15000.0
2021-02-23 10:55:00,160.55,160.55,160.55,160.55,0,46.628917,250,14806.2999,15000.0
2021-02-23 10:56:00,160.55,160.55,160.55,160.55,0,46.628917,250,14819.1499,15000.0
2021-02-23 10:57:00,160.55,160.55,160.55,160.55,0,46.628917,250,14785.95,15000.0
2021-02-23 10:58:00,160.55,160.55,160.55,160.55,0,46.628917,250,14798.85,15000.0
2021-02-23 10:59:00,160.55,160.55,160.55,160.55,0,46.628917,250,14766.1499,15000.0
2021-02-23 11:00:00,160.55,160.55,120.0,120.0,50,45.910911,300,14773.95,15000.0
2021-02-23 11:01:00,120.0,120.0,120.0,120.0,0,45.910911,300,14796.25,15000.0
2021-02-23 11:02:00,120.0,120.0,120.0,120.0,0,45.910911,300,14789.0499,15000.0
2021-02-23 11:03:00,120.0,120.0,120.0,120.0,0,45.910911,300,14779.5499,15000.0
2021-02-23 11:04:00,120.0,120.0,120.0,120.0,0,45.910911,300,14780.5,15000.0
2021-02-23 11:05:00,120.0,120.0,120.0,120.0,0,45.910911,300,14797.0,15000.0
2021-02-23 11:06:00,120.0,120.0,120.0,120.0,0,45.910911,300,14799.0,15000.0
2021-02-23 11:07:00,120.0,120.0,120.0,120.0,0,45.910911,300,14800.0,15000.0
2021-02-23 11:08:00,120.0,120.0,120.0,120.0,0,45.910911,300,14814.1,15000.0
2021-02-23 11:09:00,120.0,120.0,120.0,120.0,0,45.910911,300,14837.45,15000.0
2021-02-23 11:10:00,120.0,120.0,120.0,120.0,0,45.910911,300,14823.0499,15000.0
2021-02-23 11:11:00,120.0,120.0,120.0,120.0,0,45.910911,300,14867.35,15000.0
2021-02-23 11:12:00,120.0,120.0,120.0,120.0,0,45.910911,300,14871.5,15000.0
2021-02-23 11:13:00,120.0,120.0,120.0,120.0,0,45.910911,300,14867.95,15000.0
2021-02-23 11:14:00,120.0,120.0,120.0,120.0,0,45.910911,300,14861.8999,15000.0
2021-02-23 11:15:00,120.0,120.0,120.0,120.0,0,45.910911,300,14874.7,15000.0
