datetime,open,high,low,close,volume,iv,oi,spot,strike
2023-01-24 09:16:00,1.0,1.1,1.0,1.1,21000,43.02026,4746000,80.5,80.0
2023-01-24 09:17:00,1.1,1.1,1.1,1.1,10500,43.032623,4746000,80.5,80.0
2023-01-24 09:18:00,1.1,1.1,1.1,1.1,0,43.032623,4746000,80.45,80.0
2023-01-24 09:19:00,1.1,1.1,1.1,1.1,0,43.032623,4746000,80.55,81.0
2023-01-24 09:20:00,1.1,1.1,1.1,1.1,31500,46.322157,4756500,80.4,80.0
2023-01-24 09:21:00,1.0,1.0,1.0,1.0,31500,44.037276,4746000,80.3,80.0
2023-01-24 09:22:00,1.0,1.0,0.9,0.9,10500,40.179037,4746000,80.25,80.0
2023-01-24 09:23:00,0.9,0.9,0.9,0.9,21000,38.650824,4746000,80.3,80.0
2023-01-24 09:24:00,0.9,0.9,0.9,0.9,10500,38.661992,4777500,80.3,80.0
2023-01-24 09:25:00,0.95,0.95,0.85,0.85,31500,41.933553,4777500,80.1,80.0
2023-01-24 09:26:00,0.8,0.8,0.75,0.75,31500,37.999977,4777500,80.05,80.0
2023-01-24 09:27:00,0.75,0.75,0.75,0.75,0,37.999977,4777500,80.05,80.0
2023-01-24 09:28:00,0.75,0.75,0.75,0.75,0,37.999977,4777500,80.1,80.0
2023-01-24 09:29:00,0.75,0.75,0.7,0.7,52500,38.089519,4756500,79.95,80.0
2023-01-24 09:30:00,0.7,0.7,0.7,0.7,0,38.089519,4756500,79.95,80.0
2023-01-24 09:31:00,0.7,0.75,0.7,0.75,126000,38.054839,4756500,80.05,80.0
2023-01-24 09:32:00,0.65,0.75,0.65,0.75,157500,39.448903,4798500,80.0,80.0
2023-01-24 09:33:00,0.75,0.75,0.75,0.75,31500,35.207895,4798500,80.15,80.0
2023-01-24 09:34:00,0.75,0.75,0.75,0.75,21000,36.67139,4798500,80.1,80.0
2023-01-24 09:35:00,0.75,0.75,0.7,0.7,10500,38.155528,4798500,79.95,80.0
2023-01-24 09:36:00,0.7,0.7,0.7,0.7,0,38.155528,4798500,79.95,80.0
2023-01-24 09:37:00,0.7,0.7,0.7,0.7,21000,40.805373,4798500,79.85,80.0
2023-01-24 09:38:00,0.7,0.7,0.7,0.7,21000,38.188655,4798500,79.95,80.0
2023-01-24 09:39:00,0.7,0.7,0.65,0.65,42000,38.135986,4809000,79.85,80.0
2023-01-24 09:40:00,0.65,0.65,0.65,0.65,0,38.135986,4809000,79.9,80.0
2023-01-24 09:41:00,0.65,0.65,0.65,0.65,10500,36.860112,4809000,79.9,80.0
2023-01-24 09:42:00,0.65,0.65,0.65,0.65,0,36.860112,4809000,79.9,80.0
2023-01-24 09:43:00,0.65,0.65,0.65,0.65,84000,36.881518,4819500,79.9,80.0
2023-01-24 09:44:00,0.65,0.65,0.65,0.65,42000,35.565914,4819500,79.95,80.0
2023-01-24 09:45:00,0.65,0.65,0.65,0.65,52500,38.202331,4840500,79.85,80.0
2023-01-24 09:46:00,0.6,0.6,0.6,0.6,94500,36.782625,4840500,79.8,80.0
2023-01-24 09:47:00,0.6,0.6,0.6,0.6,63000,36.793313,4840500,79.8,80.0
2023-01-24 09:48:00,0.6,0.6,0.6,0.6,0,36.793313,4840500,79.8,80.0
2023-01-24 09:49:00,0.6,0.6,0.6,0.6,21000,34.249728,4924500,79.9,80.0
2023-01-24 09:50:00,0.55,0.55,0.55,0.55,10500,31.562335,4924500,79.9,80.0
2023-01-24 09:51:00,0.6,0.6,0.6,0.6,84000,34.269759,4924500,79.9,80.0
2023-01-24 09:52:00,0.65,0.65,0.65,0.65,10500,38.280154,4924500,79.85,80.0
2023-01-24 09:53:00,0.65,0.65,0.55,0.55,84000,35.382284,4924500,79.75,80.0
2023-01-24 09:54:00,0.6,0.6,0.6,0.6,10500,36.868384,4924500,79.8,80.0
2023-01-24 09:55:00,0.6,0.6,0.55,0.55,21000,34.164384,4945500,79.8,80.0
2023-01-24 09:56:00,0.6,0.6,0.6,0.6,21000,36.889913,4945500,79.8,80.0
2023-01-24 09:57:00,0.6,0.6,0.6,0.6,0,36.889913,4945500,79.75,80.0
2023-01-24 09:58:00,0.6,0.6,0.55,0.55,42000,35.434002,4945500,79.75,80.0
2023-01-24 09:59:00,0.55,0.55,0.55,0.55,10500,35.444372,4945500,79.75,80.0
2023-01-24 10:00:00,0.55,0.55,0.55,0.55,21000,34.214478,4966500,79.8,80.0
2023-01-24 10:01:00,0.55,0.55,0.55,0.55,0,34.214478,4966500,79.85,80.0
2023-01-24 10:02:00,0.55,0.55,0.55,0.55,0,34.214478,4966500,79.85,80.0
2023-01-24 10:03:00,0.55,0.6,0.55,0.6,10500,35.691283,4977000,79.85,80.0
2023-01-24 10:04:00,0.6,0.6,0.6,0.6,115500,35.701772,4977000,79.85,80.0
2023-01-24 10:05:00,0.6,0.6,0.55,0.55,10500,35.506772,4924500,79.75,80.0
2023-01-24 10:06:00,0.55,0.6,0.55,0.6,63000,36.998102,4924500,79.8,80.0
2023-01-24 10:07:00,0.6,0.6,0.6,0.6,63000,35.733291,4924500,79.85,80.0
2023-01-24 10:08:00,0.6,0.6,0.55,0.55,42000,34.295065,4924500,79.8,80.0
2023-01-24 10:09:00,0.55,0.55,0.55,0.55,0,34.295065,4924500,79.75,80.0
2023-01-24 10:10:00,0.5,0.5,0.5,0.5,168000,35.21593,4893000,79.65,80.0
2023-01-24 10:11:00,0.5,0.5,0.45,0.5,31500,34.038711,4893000,79.7,80.0
2023-01-24 10:12:00,0.45,0.5,0.45,0.5,21000,37.554632,4924500,79.55,80.0
2023-01-24 10:13:00,0.45,0.45,0.45,0.45,136500,32.472007,4924500,79.65,80.0
2023-01-24 10:14:00,0.45,0.45,0.45,0.45,105000,33.634688,4924500,79.6,80.0
2023-01-24 10:15:00,0.45,0.45,0.45,0.45,21000,33.644611,4935000,79.6,80.0
2023-01-24 10:16:00,0.45,0.45,0.45,0.45,21000,32.500809,4935000,79.65,80.0
2023-01-24 10:17:00,0.45,0.45,0.45,0.45,0,32.500809,4935000,79.7,80.0
