datetime,open,high,low,close,volume,iv,oi,spot,strike
2024-07-30 09:17:00,82.3,82.4,81.15,82.4,1101,27.954623,41838,2204.65,2200.0
2024-07-30 09:18:00,78.0,79.6,78.0,79.6,1835,27.264044,41838,2202.75,2200.0
2024-07-30 09:19:00,77.6,78.0,77.6,78.0,1101,26.680244,41838,2202.5,2200.0
2024-07-30 09:20:00,78.0,78.0,78.0,78.0,0,26.680244,41838,2200.2,2200.0
2024-07-30 09:21:00,78.0,78.0,76.2,76.2,734,26.42149,41838,2200.45,2200.0
2024-07-30 09:22:00,76.2,76.2,76.2,76.2,0,26.42149,41838,2199.55,2200.0
2024-07-30 09:23:00,76.2,76.2,75.05,75.05,5138,26.407988,41104,2198.45,2200.0
2024-07-30 09:24:00,75.05,75.05,75.05,75.05,0,26.407988,41104,2199.2,2200.0
2024-07-30 09:25:00,75.05,75.05,75.05,75.05,0,26.407988,41104,2200.0,2200.0
2024-07-30 09:26:00,77.35,77.35,77.35,77.35,1101,27.51643,45141,2197.6,2200.0
2024-07-30 09:27:00,77.35,77.35,77.1,77.1,734,27.129302,45141,2198.9,2200.0
2024-07-30 09:28:00,77.1,77.1,76.0,76.0,1835,26.700999,46609,2198.85,2200.0
2024-07-30 09:29:00,76.0,76.0,75.55,75.55,367,26.809346,46609,2197.55,2200.0
2024-07-30 09:30:00,76.15,76.15,75.05,75.05,734,26.83018,46609,2196.55,2200.0
2024-07-30 09:31:00,75.15,75.15,74.65,74.65,1835,26.802436,48444,2195.95,2200.0
2024-07-30 09:32:00,74.65,74.65,74.65,74.65,0,26.802436,48444,2197.8,2200.0
2024-07-30 09:33:00,74.65,75.6,74.65,75.6,367,26.764636,48444,2197.85,2200.0
2024-07-30 09:34:00,75.6,75.6,75.6,75.6,0,26.764636,48444,2199.8,2200.0
2024-07-30 09:35:00,75.6,75.6,73.65,73.65,4771,26.612336,50279,2195.0,2200.0
2024-07-30 09:36:00,73.65,76.6,73.65,76.6,9175,26.261677,50279,2201.9,2200.0
2024-07-30 09:37:00,79.8,79.8,76.8,77.0,6973,27.071097,57619,2199.0,2200.0
2024-07-30 09:38:00,77.0,77.0,77.0,77.0,0,27.071097,57619,2199.7,2200.0
2024-07-30 09:39:00,77.0,77.0,77.0,77.0,0,27.071097,57619,2199.4,2200.0
2024-07-30 09:40:00,77.0,77.0,77.0,77.0,0,27.071097,57619,2200.0,2200.0
2024-07-30 09:41:00,77.0,79.0,77.0,79.0,734,27.560798,58353,2200.4,2200.0
2024-07-30 09:42:00,79.0,79.0,79.0,79.0,0,27.560798,58353,2201.85,2200.0
2024-07-30 09:43:00,79.0,79.0,78.85,78.85,367,27.512766,59087,2200.35,2200.0
2024-07-30 09:44:00,78.85,78.85,78.85,78.85,367,27.490837,59087,2200.45,2200.0
2024-07-30 09:45:00,78.85,78.85,78.5,78.5,367,27.54075,59087,2199.6,2200.0
2024-07-30 09:46:00,78.5,78.5,78.5,78.5,0,27.54075,59087,2200.55,2200.0
2024-07-30 09:47:00,78.5,79.95,78.5,79.95,1835,28.02127,58720,2200.05,2200.0
2024-07-30 09:48:00,79.95,79.95,77.15,77.15,367,27.665421,58720,2196.6,2200.0
2024-07-30 09:49:00,78.15,78.15,78.15,78.15,734,27.624428,60555,2198.6,2200.0
2024-07-30 09:50:00,78.15,78.15,78.15,78.15,0,27.624428,60555,2199.4,2200.0
2024-07-30 09:51:00,78.15,78.15,78.15,78.15,0,27.624428,60555,2197.7,2200.0
2024-07-30 09:52:00,78.15,78.15,78.15,78.15,0,27.624428,60555,2199.3,2200.0
2024-07-30 09:53:00,78.15,78.35,78.15,78.35,734,28.037066,61289,2197.1,2200.0
2024-07-30 09:54:00,78.15,78.15,78.15,78.15,1835,27.714972,61289,2198.2,2200.0
2024-07-30 09:55:00,78.15,78.15,78.15,78.15,0,27.714972,61289,2196.2,2200.0
2024-07-30 09:56:00,77.7,77.7,77.7,77.7,734,28.11835,62390,2195.55,2200.0
2024-07-30 09:57:00,77.7,77.7,77.7,77.7,0,28.11835,62390,2197.05,2200.0
2024-07-30 09:58:00,77.7,77.7,77.7,77.7,0,28.11835,62390,2196.3,2200.0
2024-07-30 09:59:00,78.45,78.45,78.45,78.45,367,27.459584,62023,2199.9,2200.0
2024-07-30 10:00:00,79.5,79.5,79.5,79.5,1468,28.168619,62023,2198.6,2200.0
2024-07-30 10:01:00,79.5,79.5,79.5,79.5,0,28.168619,62023,2195.45,2200.0
2024-07-30 10:02:00,79.5,79.5,79.5,79.5,0,28.168619,62023,2196.0,2200.0
2024-07-30 10:03:00,79.5,79.5,79.5,79.5,0,28.168619,62023,2195.6,2200.0
2024-07-30 10:04:00,79.5,79.5,79.5,79.5,0,28.168619,62023,2196.45,2200.0
2024-07-30 10:05:00,79.5,79.5,76.95,76.95,1101,27.734892,62390,2195.95,2200.0
2024-07-30 10:06:00,76.95,76.95,76.95,76.95,0,27.734892,62390,2196.4,2200.0
2024-07-30 10:07:00,76.95,76.95,76.0,76.0,367,27.498271,62757,2195.3,2200.0
2024-07-30 10:08:00,76.0,76.0,76.0,76.0,0,27.498271,62757,2195.3,2200.0
2024-07-30 10:09:00,76.0,76.0,75.5,75.5,367,27.321143,62757,2195.2,2200.0
2024-07-30 10:10:00,75.5,75.5,75.5,75.5,0,27.321143,62757,2195.6,2200.0
2024-07-30 10:11:00,75.5,75.5,75.5,75.5,0,27.321143,62757,2194.8,2200.0
2024-07-30 10:12:00,75.5,75.5,75.5,75.5,0,27.321143,62757,2195.2,2200.0
2024-07-30 10:13:00,75.5,75.5,75.5,75.5,0,27.321143,62757,2196.45,2200.0
2024-07-30 10:14:00,76.4,76.4,76.4,76.4,367,27.573472,62757,2195.7,2200.0
2024-07-30 10:15:00,76.4,76.4,76.4,76.4,0,27.573472,62757,2196.45,2200.0
2024-07-30 10:16:00,76.4,76.6,76.4,76.6,367,27.489839,62757,2196.45,2200.0
2024-07-30 10:17:00,76.6,76.6,76.6,76.6,0,27.489839,62757,2196.35,2200.0
2024-07-30 10:18:00,76.6,76.6,76.55,76.55,367,27.470658,62757,2196.45,2200.0
2024-07-30 10:19:00,76.55,76.55,76.55,76.55,0,27.470658,62757,2197.35,2200.0
2024-07-30 10:20:00,76.55,76.55,76.55,76.55,0,27.470658,62757,2198.0,2200.0
2024-07-30 10:21:00,76.55,76.55,76.55,76.55,0,27.470658,62757,2197.95,2200.0
2024-07-30 10:22:00,76.55,76.55,76.55,76.55,0,27.470658,62757,2199.45,2200.0
2024-07-30 10:23:00,76.55,76.55,76.55,76.55,0,27.470658,62757,2199.6,2200.0
2024-07-30 10:24:00,78.0,78.0,78.0,78.0,367,26.592797,63491,2203.0,2200.0
2024-07-30 10:25:00,78.0,78.0,78.0,78.0,0,26.592797,63491,2203.0,2200.0
2024-07-30 10:26:00,78.0,81.3,78.0,81.3,3670,27.462128,63491,2205.0,2200.0
2024-07-30 10:27:00,81.5,81.5,81.5,81.5,734,27.27972,63491,2206.15,2200.0
2024-07-30 10:28:00,81.5,81.5,81.5,81.5,0,27.27972,63491,2202.25,2200.0
2024-07-30 10:29:00,81.5,81.5,79.4,79.4,367,27.235027,63124,2202.65,2200.0
2024-07-30 10:30:00,79.4,79.4,79.2,79.2,367,28.127336,63124,2198.3,2200.0
2024-07-30 10:31:00,79.2,79.2,79.2,79.2,0,28.127336,63124,2199.05,2200.0
