datetime,open,high,low,close,volume,iv,oi,spot,strike
2023-08-29 09:17:00,12.25,12.25,10.8,10.8,5000,32.288109,140000,1088.85,1090.0
2023-08-29 09:18:00,10.45,10.95,10.45,10.95,3750,31.103403,143750,1089.95,1090.0
2023-08-29 09:19:00,11.45,11.45,10.4,11.05,8750,32.073694,143750,1089.5,1090.0
2023-08-29 09:20:00,11.0,11.0,9.35,9.35,15000,28.203954,143750,1088.75,1090.0
2023-08-29 09:21:00,10.5,10.5,10.5,10.5,3750,31.721507,145000,1088.65,1090.0
2023-08-29 09:22:00,10.5,10.5,10.5,10.5,0,31.721507,145000,1088.15,1090.0
2023-08-29 09:23:00,10.4,10.4,10.4,10.4,5000,31.366351,145000,1088.7,1090.0
2023-08-29 09:24:00,10.15,10.15,9.9,9.9,5000,32.107613,145000,1087.15,1090.0
2023-08-29 09:25:00,8.9,8.9,8.9,8.9,5000,31.139582,145000,1085.7,1090.0
2023-08-29 09:26:00,8.7,8.7,8.65,8.7,6250,31.411492,145000,1085.05,1090.0
2023-08-29 09:27:00,14.0,14.0,13.25,13.25,12500,31.647876,152500,1084.05,1080.0
2023-08-29 09:28:00,13.45,13.95,13.45,13.95,2500,33.061092,152500,1084.45,1080.0
2023-08-29 09:29:00,13.95,13.95,13.3,13.3,1250,32.236261,152500,1083.8,1080.0
2023-08-29 09:30:00,14.0,14.0,12.85,12.85,13750,33.880689,155000,1082.0,1080.0
2023-08-29 09:31:00,12.85,12.85,10.9,10.9,5000,30.630476,155000,1080.4,1080.0
2023-08-29 09:32:00,12.3,12.3,12.3,12.3,3750,31.690387,155000,1082.35,1080.0
2023-08-29 09:33:00,12.3,12.3,12.15,12.15,1250,29.240942,156250,1083.55,1080.0
2023-08-29 09:34:00,12.15,12.75,12.15,12.75,3750,31.465716,156250,1083.3,1080.0
2023-08-29 09:35:00,12.75,12.75,12.75,12.75,0,31.465716,156250,1083.9,1080.0
2023-08-29 09:36:00,12.4,12.4,12.4,12.4,1250,29.315562,156250,1083.95,1080.0
2023-08-29 09:37:00,12.5,12.5,12.5,12.5,1250,29.359901,156250,1084.1,1080.0
2023-08-29 09:38:00,12.6,12.6,12.5,12.5,3750,29.885458,156250,1083.8,1080.0
2023-08-29 09:39:00,12.4,12.4,12.4,12.4,6250,28.628692,157500,1084.35,1080.0
2023-08-29 09:40:00,12.4,12.4,11.95,11.95,5000,30.195009,157500,1082.65,1080.0
2023-08-29 09:41:00,12.05,12.05,12.05,12.05,1250,30.746329,157500,1082.5,1080.0
2023-08-29 09:42:00,12.05,12.05,12.05,12.05,0,30.746329,157500,1083.65,1080.0
2023-08-29 09:43:00,12.05,12.05,12.05,12.05,0,30.746329,157500,1083.7,1080.0
2023-08-29 09:44:00,12.05,12.7,12.05,12.7,1250,30.257098,158750,1083.95,1080.0
2023-08-29 09:45:00,12.7,13.0,12.7,13.0,7500,31.592892,158750,1083.7,1080.0
2023-08-29 09:46:00,13.0,13.05,12.85,12.85,3750,31.743198,158750,1083.35,1080.0
2023-08-29 09:47:00,12.85,12.85,12.85,12.85,0,31.743198,158750,1083.25,1080.0
2023-08-29 09:48:00,12.7,12.9,12.7,12.9,3750,31.649463,160000,1083.5,1080.0
2023-08-29 09:49:00,13.15,13.15,13.15,13.15,1250,32.403782,160000,1083.5,1080.0
2023-08-29 09:50:00,12.9,12.9,12.9,12.9,7500,31.998378,160000,1083.3,1080.0
2023-08-29 09:51:00,12.9,12.9,12.9,12.9,0,31.998378,160000,1083.75,1080.0
2023-08-29 09:52:00,12.9,12.9,12.9,12.9,0,31.998378,160000,1085.75,1090.0
2023-08-29 09:53:00,8.65,8.65,8.65,8.65,7500,30.136464,192500,1086.0,1090.0
2023-08-29 09:54:00,8.7,9.0,8.7,9.0,8750,30.227694,188750,1086.7,1090.0
2023-08-29 09:55:00,9.0,9.0,9.0,9.0,0,30.227694,188750,1085.9,1090.0
2023-08-29 09:56:00,9.0,9.0,8.25,8.25,1250,28.15163,188750,1086.6,1090.0
2023-08-29 09:57:00,8.25,8.25,8.25,8.25,7500,29.76537,190000,1085.4,1090.0
2023-08-29 09:58:00,8.25,8.25,8.25,8.25,0,29.76537,190000,1085.5,1090.0
2023-08-29 09:59:00,8.25,8.25,8.25,8.25,0,29.76537,190000,1084.55,1080.0
2023-08-29 10:00:00,8.25,8.25,8.25,8.25,0,29.76537,190000,1083.6,1080.0
2023-08-29 10:01:00,7.5,7.6,7.5,7.6,13750,27.049759,191250,1086.0,1090.0
2023-08-29 10:02:00,7.6,7.6,7.6,7.6,0,27.049759,191250,1084.95,1080.0
2023-08-29 10:03:00,7.6,7.6,7.6,7.6,0,27.049759,191250,1084.65,1080.0
2023-08-29 10:04:00,7.75,7.9,7.75,7.9,13750,28.489536,185000,1085.6,1090.0
2023-08-29 10:05:00,7.9,7.9,7.9,7.9,0,28.489536,185000,1084.9,1080.0
2023-08-29 10:06:00,7.9,7.9,7.9,7.9,0,28.489536,185000,1085.25,1090.0
2023-08-29 10:07:00,7.9,7.9,7.9,7.9,0,28.489536,185000,1085.35,1090.0
2023-08-29 10:08:00,7.7,7.7,7.7,7.7,1250,27.910492,196250,1085.6,1090.0
2023-08-29 10:09:00,7.7,7.7,7.7,7.7,0,27.910492,196250,1086.0,1090.0
2023-08-29 10:10:00,7.7,8.25,7.7,8.25,3750,29.029105,195000,1086.0,1090.0
2023-08-29 10:11:00,8.25,8.35,8.25,8.35,3750,29.26474,195000,1086.05,1090.0
2023-08-29 10:12:00,8.35,8.35,8.35,8.35,0,29.26474,195000,1086.75,1090.0
2023-08-29 10:13:00,8.35,8.35,8.35,8.35,0,29.26474,195000,1086.2,1090.0
2023-08-29 10:14:00,8.35,8.35,8.35,8.35,0,29.26474,195000,1086.05,1090.0
2023-08-29 10:15:00,8.35,8.35,8.35,8.35,0,29.26474,195000,1086.0,1090.0
2023-08-29 10:16:00,8.35,8.35,8.35,8.35,0,29.26474,195000,1085.75,1090.0
2023-08-29 10:17:00,8.35,8.35,8.35,8.35,0,29.26474,195000,1085.85,1090.0
2023-08-29 10:18:00,8.35,8.35,7.6,7.6,1250,28.11763,195000,1085.25,1090.0
2023-08-29 10:19:00,7.65,7.65,7.65,7.65,1250,28.272431,195000,1085.25,1090.0
2023-08-29 10:20:00,7.65,7.65,7.65,7.65,0,28.272431,195000,1085.25,1090.0
2023-08-29 10:21:00,13.2,13.2,12.7,12.7,1250,30.357982,160000,1084.0,1080.0
2023-08-29 10:22:00,12.7,12.7,12.7,12.7,0,30.357982,160000,1083.45,1080.0
2023-08-29 10:23:00,12.7,12.7,12.7,12.7,0,30.357982,160000,1082.95,1080.0
2023-08-29 10:24:00,12.7,12.7,12.15,12.15,1250,30.261784,160000,1083.1,1080.0
