datetime,open,high,low,close,volume,iv,oi,spot,strike
2022-09-29 13:12:00,49.8,49.8,49.8,49.8,5000,0.0,5000,74.7,100.0
2022-09-29 13:13:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:14:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:15:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:16:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:17:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:18:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:19:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:20:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:21:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:22:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:23:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:24:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:25:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:26:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:27:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:28:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:29:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:30:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:31:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:32:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:33:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:34:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:35:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:36:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:37:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:38:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:39:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:40:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:41:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:42:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:43:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:44:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:45:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:46:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:47:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:48:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
2022-09-29 13:49:00,49.8,49.8,49.8,49.8,0,0.0,5000,74.7,100.0
